participant id,gender,age,min age,max age
5220,M,43.0,41.0,45.0
5221,M,33.0,31.0,35.0
5222,M,45.0,43.0,47.0
5223,F,39.5,39.0,40.0
5224,F,53.0,53.0,53.0
5225,M,46.0,46.0,46.0
5226,M,50.0,48.0,52.0
5227,M,28.0,26.0,30.0
5228,M,61.0,59.0,63.0
5229,M,39.0,38.0,40.0
5230,M,43.0,41.0,45.0
5231,F,24.0,21.0,27.0
5232,M,45.5,49.0,42.0
5233,M,60.0,58.0,62.0
5234,M,38.0,36.0,40.0
5235,M,42.0,42.0,42.0
5236,M,38.0,36.0,40.0
5237,M,43.0,41.0,45.0
5238,M,38.0,36.0,40.0
5239,F,38.0,36.0,40.0
5240,F,31.0,29.0,33.0
5241,M,38.0,37.0,39.0
5242,F,45.5,44.0,47.0
5243,M,38.0,36.0,40.0
5244,F,25.0,23.0,27.0
5245,M,45.0,43.0,47.0
5246,M,53.0,51.0,55.0
5247,F,45.0,43.0,47.0
5248,M,,,
5249,M,38.0,36.0,40.0
5250,F,28.0,26.0,30.0
5251,M,43.0,41.0,45.0
5252,M,33.0,31.0,35.0
5253,M,29.0,28.0,30.0
5254,M,34.5,34.0,35.0
5255,F,43.0,41.0,45.0
5256,M,38.0,36.0,40.0
5257,M,46.0,44.0,48.0
5258,F,53.0,51.0,55.0
5259,M,22.0,19.0,25.0
5260,F,40.0,38.0,42.0
5261,M,28.0,26.0,30.0
5262,M,38.0,36.0,40.0
5263,M,43.0,41.0,45.0
5264,M,42.5,41.0,44.0
5265,F,39.0,38.0,40.0
5266,M,35.0,33.0,37.0
5267,F,28.0,26.0,30.0
5268,M,38.0,36.0,40.0
5269,F,40.5,41.0,40.0
5270,M,37.0,37.0,37.0
5271,M,35.0,35.0,35.0
5272,F,40.0,38.0,42.0
5273,M,58.0,56.0,60.0
5274,M,28.0,26.0,30.0
5275,F,33.0,31.0,35.0
5276,M,48.0,46.0,50.0
5277,M,43.0,41.0,45.0
5278,F,28.0,26.0,30.0
5279,F,48.0,46.0,50.0
5280,F,33.0,31.0,35.0
5281,F,22.0,19.0,25.0
5282,F,34.0,33.0,35.0
5283,F,48.0,46.0,50.0
5284,M,31.0,29.0,33.0
5285,M,55.0,53.0,57.0
5286,M,42.5,43.0,42.0
5287,M,33.0,31.0,35.0
5288,F,48.0,46.0,50.0
5289,F,42.5,43.0,42.0
5290,M,31.0,29.0,33.0
5291,M,46.5,49.0,44.0
5292,M,45.5,44.0,47.0
5293,M,46.0,44.0,48.0
5294,M,38.0,36.0,40.0
5295,M,26.5,26.0,27.0
5296,,,,
5297,M,36.0,34.0,38.0
5298,F,43.0,41.0,45.0
5299,F,45.0,43.0,47.0
5300,F,39.0,38.0,40.0
5301,M,35.5,36.0,35.0
5302,M,26.5,26.0,27.0
5303,M,63.0,61.0,65.0
5304,F,50.0,48.0,52.0
5305,M,37.5,40.0,35.0
5306,M,41.5,41.0,42.0
5307,M,33.0,31.0,35.0
5308,F,48.0,46.0,50.0
5309,M,38.0,36.0,40.0
5310,M,58.0,56.0,60.0
5311,M,56.5,56.0,57.0
5312,F,38.0,36.0,40.0
5313,M,50.5,49.0,52.0
5314,F,25.0,22.0,28.0
5315,MF,44.5,44.0,45.0
5316,F,48.0,46.0,50.0
5317,M,43.0,41.0,45.0
5318,M,38.0,36.0,40.0
5319,F,44.5,44.0,45.0
5320,M,33.0,31.0,35.0
5321,M,37.5,36.0,39.0
5322,M,35.0,33.0,37.0
5323,F,38.5,39.0,38.0
5324,F,50.5,51.0,50.0
5325,M,51.5,51.0,52.0
5326,M,42.5,41.0,44.0
5327,M,35.0,33.0,37.0
5328,F,30.5,36.0,25.0
5329,M,53.0,51.0,55.0
5330,M,48.0,46.0,50.0
5331,M,34.5,34.0,35.0
5332,F,28.0,27.0,29.0
5333,M,43.0,41.0,45.0
5334,M,28.0,26.0,30.0
5335,F,28.0,26.0,30.0
5336,M,53.0,51.0,55.0
5337,M,40.0,40.0,40.0
5338,M,37.5,36.0,39.0
5339,M,33.0,31.0,35.0
5340,M,33.0,31.0,35.0
5341,M,57.5,56.0,59.0
5342,M,22.0,19.0,25.0
5343,F,30.0,28.0,32.0
5344,M,50.0,50.0,50.0
5345,M,33.0,31.0,35.0
5346,M,43.0,41.0,45.0
5347,M,75.5,71.0,80.0
5348,M,28.0,26.0,30.0
5349,M,48.0,46.0,50.0
5350,F,60.5,61.0,60.0
5351,M,,16.0,
5352,M,37.5,36.0,39.0
5353,M,44.0,43.0,45.0
5354,M,75.5,71.0,80.0
5355,M,29.5,30.0,29.0
5356,F,28.0,26.0,30.0
5357,M,32.0,34.0,30.0
5358,M,28.0,26.0,30.0
5359,M,32.5,33.0,32.0
5360,M,38.0,36.0,40.0
5361,M,63.0,61.0,65.0
5362,F,48.0,46.0,50.0
5363,M,58.0,56.0,60.0
5364,F,43.0,41.0,45.0
5365,M,33.0,31.0,35.0
5366,M,48.0,48.0,48.0
5367,F,41.5,42.0,41.0
5368,M,53.5,54.0,53.0
5369,M,38.0,36.0,40.0
5370,M,48.0,46.0,50.0
5371,F,43.0,41.0,45.0
5372,F,33.0,31.0,35.0
5373,M,41.0,39.0,43.0
5374,M,24.5,24.0,25.0
5375,M,43.0,41.0,45.0
5376,M,63.0,61.0,65.0
5377,M,45.0,43.0,47.0
5378,F,22.0,19.0,25.0
5379,M,41.0,39.0,43.0
5380,M,43.0,41.0,45.0
5381,M,47.0,47.0,47.0
5382,F,33.0,31.0,35.0
5383,F,34.0,33.0,35.0
5384,F,29.0,28.0,30.0
5385,M,25.5,26.0,25.0
5386,M,17.0,16.0,18.0
5387,M,43.5,44.0,43.0
5388,M,33.0,31.0,35.0
5389,F,40.5,39.0,42.0
5390,M,44.0,43.0,45.0
5391,F,42.5,43.0,42.0
5392,M,35.0,33.0,37.0
5393,F,22.0,19.0,25.0
5394,F,28.0,26.0,30.0
5395,F,26.5,26.0,27.0
5396,M,42.5,41.0,44.0
5397,M,39.5,39.0,40.0
5398,F,48.0,46.0,50.0
5399,F,48.0,46.0,50.0
5400,F,33.0,31.0,35.0
5401,M,53.0,51.0,55.0
5402,M,38.0,36.0,40.0
5403,M,35.5,34.0,37.0
5404,M,41.0,41.0,41.0
5405,F,30.0,28.0,32.0
5406,M,38.0,36.0,40.0
5407,M,53.0,51.0,55.0
5408,F,38.0,38.0,38.0
5409,M,32.0,32.0,32.0
5410,M,41.0,39.0,43.0
5411,M,28.0,26.0,30.0
5412,M,26.0,26.0,26.0
5413,F,37.5,36.0,39.0
5414,F,48.0,46.0,50.0
5415,M,44.0,43.0,45.0
5416,M,33.0,31.0,35.0
5417,M,43.0,41.0,45.0
5418,M,38.0,36.0,40.0
5419,F,38.0,36.0,40.0
5420,F,35.0,33.0,37.0
5421,F,43.0,41.0,45.0
5422,M,42.0,42.0,42.0
5423,M,40.0,39.0,41.0
5424,M,43.0,41.0,45.0
5425,M,43.0,41.0,45.0
5426,M,48.0,46.0,50.0
5427,M,39.0,38.0,40.0
5428,F,38.0,36.0,40.0
5429,F,54.5,54.0,55.0
5430,M,35.0,33.0,37.0
5431,M,44.0,43.0,45.0
5432,M,33.0,31.0,35.0
5433,M,30.0,30.0,30.0
5434,M,25.0,22.0,28.0
5435,M,22.5,20.0,25.0
5436,M,38.0,36.0,40.0
5437,M,48.0,46.0,50.0
5438,F,47.5,48.0,47.0
5439,M,38.0,36.0,40.0
5440,F,46.0,44.0,48.0
5441,M,59.0,58.0,60.0
5442,F,36.0,34.0,38.0
5443,M,33.0,31.0,35.0
5444,M,50.5,49.0,52.0
5445,M,49.5,50.0,49.0
5446,M,25.0,22.0,28.0
5447,F,39.0,38.0,40.0
5448,F,24.0,21.0,27.0
5449,M,28.0,26.0,30.0
5450,M,39.0,38.0,40.0
5451,M,43.0,41.0,45.0
5452,M,40.5,39.0,42.0
5453,F,28.5,31.0,26.0
5454,M,30.5,31.0,30.0
5455,M,58.0,56.0,60.0
5456,M,54.0,53.0,55.0
5457,M,39.5,40.0,39.0
5458,M,38.0,36.0,40.0
5459,F,47.5,46.0,49.0
5460,M,34.0,33.0,35.0
5461,M,19.5,19.0,20.0
5462,M,42.5,42.0,43.0
5463,M,63.0,61.0,65.0
5464,F,28.5,27.0,30.0
5465,F,28.0,26.0,30.0
5466,F,52.5,53.0,52.0
5467,M,33.0,31.0,35.0
5468,M,43.0,46.0,40.0
5469,F,38.0,36.0,40.0
5470,M,43.0,41.0,45.0
5471,M,40.0,38.0,42.0
5472,M,48.0,46.0,50.0
5473,F,39.0,39.0,39.0
5474,M,45.5,46.0,45.0
5475,M,22.0,19.0,25.0
5476,F,37.5,36.0,39.0
5477,F,27.5,26.0,29.0
5478,F,26.5,26.0,27.0
5479,F,38.0,36.0,40.0
5480,M,22.0,19.0,25.0
5481,F,31.0,29.0,33.0
5482,F,44.5,44.0,45.0
5483,M,49.0,48.0,50.0
5484,M,37.5,36.0,39.0
5485,M,28.0,26.0,30.0
5486,M,38.0,36.0,40.0
5487,M,33.0,31.0,35.0
5488,M,35.5,34.0,37.0
5489,F,41.0,39.0,43.0
5490,M,51.5,52.0,51.0
5491,M,43.0,41.0,45.0
5492,M,22.0,19.0,25.0
5493,M,22.0,19.0,25.0
5494,F,30.5,29.0,32.0
5495,F,53.0,51.0,55.0
5496,F,33.5,34.0,33.0
5497,F,28.0,26.0,30.0
5498,M,47.0,46.0,48.0
5499,M,28.0,26.0,30.0
5500,M,41.5,42.0,41.0
5501,M,33.0,31.0,35.0
5502,M,48.5,48.0,49.0
5503,M,43.0,41.0,45.0
5504,F,43.0,41.0,45.0
5505,M,33.0,32.0,34.0
5506,F,41.0,39.0,43.0
5507,F,43.0,41.0,45.0
5508,M,40.0,39.0,41.0
5509,M,49.5,49.0,50.0
5510,M,35.5,34.0,37.0
5511,M,58.0,56.0,60.0
5512,M,33.0,31.0,35.0
5513,M,51.0,49.0,53.0
5514,M,28.0,26.0,30.0
5515,M,45.0,43.0,47.0
5516,M,38.5,37.0,40.0
5517,M,46.5,46.0,47.0
5518,M,40.5,41.0,40.0
5519,M,53.0,51.0,55.0
5520,M,38.0,36.0,40.0
5521,F,35.0,33.0,37.0
5522,F,38.0,36.0,40.0
5523,F,36.0,36.0,36.0
5524,M,28.0,26.0,30.0
5525,M,,73.0,
5526,M,48.0,46.0,50.0
5527,F,43.0,41.0,45.0
5528,M,59.0,58.0,60.0
5529,F,40.5,39.0,42.0
5530,M,34.5,33.0,36.0
5531,F,22.0,19.0,25.0
5532,M,44.5,48.0,41.0
5533,F,22.0,19.0,25.0
5534,M,35.0,33.0,37.0
5535,F,28.0,26.0,30.0
5536,M,38.0,36.0,40.0
5537,M,38.0,36.0,40.0
5538,M,43.0,41.0,45.0
5539,F,33.0,31.0,35.0
5540,M,29.5,28.0,31.0
5541,M,43.0,41.0,45.0
5542,M,48.0,46.0,50.0
5543,M,48.0,56.0,40.0
5544,F,43.0,41.0,45.0
5545,M,33.0,31.0,35.0
5546,F,28.0,26.0,30.0
5547,M,47.5,48.0,47.0
5548,M,38.0,36.0,40.0
5549,M,58.0,56.0,60.0
5550,M,31.0,29.0,33.0
5551,M,43.0,41.0,45.0
5552,M,63.0,61.0,65.0
5553,M,38.0,36.0,40.0
5554,F,33.0,31.0,35.0
5555,M,25.5,26.0,25.0
5556,M,34.0,33.0,35.0
5557,M,33.0,31.0,35.0
5558,M,43.0,41.0,45.0
5559,M,57.0,56.0,58.0
5560,M,40.5,41.0,40.0
5561,M,31.0,29.0,33.0
5562,F,22.0,19.0,25.0
5563,M,44.5,44.0,45.0
5564,M,50.0,48.0,52.0
5565,M,31.0,31.0,31.0
5566,M,22.0,19.0,25.0
5567,M,35.0,33.0,37.0
5568,F,33.0,31.0,35.0
5569,F,43.0,41.0,45.0
5570,M,58.0,56.0,60.0
5571,M,40.0,38.0,42.0
5572,M,55.0,53.0,57.0
5573,M,46.0,46.0,46.0
5574,M,47.5,48.0,47.0
5575,F,41.5,41.0,42.0
5576,F,43.0,41.0,45.0
5577,M,22.0,19.0,25.0
5578,M,38.0,36.0,40.0
5579,M,48.0,46.0,50.0
5580,M,44.5,44.0,45.0
5581,M,49.5,49.0,50.0
5582,F,43.0,41.0,45.0
5583,F,33.0,31.0,35.0
5584,F,30.0,28.0,32.0
5585,M,45.0,44.0,46.0
5586,M,43.0,41.0,45.0
5587,F,48.0,46.0,50.0
5588,M,57.5,56.0,59.0
5589,M,53.0,51.0,55.0
5590,M,23.5,22.0,25.0
5591,F,42.5,43.0,42.0
5592,M,43.0,41.0,45.0
5593,M,33.0,31.0,35.0
5594,M,22.0,19.0,25.0
5595,F,40.5,41.0,40.0
5596,M,38.0,36.0,40.0
5597,M,22.0,19.0,25.0
5598,M,43.0,41.0,45.0
5599,M,23.5,22.0,25.0
5600,F,48.0,46.0,50.0
5601,M,33.0,31.0,35.0
5602,M,45.0,43.0,47.0
5603,M,63.0,61.0,65.0
5604,M,43.0,41.0,45.0
5605,F,35.5,36.0,35.0
5606,F,45.0,43.0,47.0
5607,F,29.5,29.0,30.0
5608,M,53.0,53.0,53.0
5609,F,61.5,61.0,62.0
5610,F,32.5,33.0,32.0
5611,M,43.0,41.0,45.0
5612,M,33.0,31.0,35.0
5613,M,43.0,41.0,45.0
5614,F,38.0,36.0,40.0
5615,M,25.0,23.0,27.0
5616,M,28.0,26.0,30.0
5617,M,28.0,26.0,30.0
5618,M,48.0,48.0,48.0
5619,M,59.5,59.0,60.0
5620,M,48.0,46.0,50.0
5621,M,38.0,36.0,40.0
5622,M,43.0,41.0,45.0
5623,M,51.0,49.0,53.0
5624,M,55.5,54.0,57.0
5625,M,33.0,31.0,35.0
5626,M,45.0,43.0,47.0
5627,F,48.0,46.0,50.0
5628,M,50.5,51.0,50.0
5629,F,22.0,19.0,25.0
5630,M,25.0,22.0,28.0
5631,M,43.0,41.0,45.0
5632,M,46.5,46.0,47.0
5633,F,22.5,20.0,25.0
5634,M,22.0,19.0,25.0
5635,M,32.0,31.0,33.0
5636,F,47.5,46.0,49.0
5637,M,37.5,36.0,39.0
5638,M,43.0,41.0,45.0
5639,F,27.5,26.0,29.0
5640,M,58.0,56.0,60.0
5641,M,55.0,53.0,57.0
5642,M,43.0,41.0,45.0
5643,M,40.0,38.0,42.0
5644,MF,57.0,57.0,57.0
5645,M,53.0,51.0,55.0
5646,M,38.0,36.0,40.0
5647,M,28.0,26.0,30.0
5648,M,33.0,31.0,35.0
5649,M,46.0,44.0,48.0
5650,M,33.0,31.0,35.0
5651,M,52.0,51.0,53.0
5652,M,22.0,19.0,25.0
5653,M,41.5,41.0,42.0
5654,M,33.0,31.0,35.0
5655,F,22.0,19.0,25.0
5656,F,33.0,31.0,35.0
5657,M,38.5,37.0,40.0
5658,F,26.5,27.0,26.0
5659,M,48.0,46.0,50.0
5660,F,24.0,21.0,27.0
5661,M,45.0,43.0,47.0
5662,M,53.0,51.0,55.0
5663,M,40.5,40.0,41.0
5664,M,47.5,46.0,49.0
5665,M,60.5,61.0,60.0
5666,M,40.0,38.0,42.0
5667,F,23.0,23.0,23.0
5668,M,54.0,53.0,55.0
5669,M,33.0,31.0,35.0
5670,M,35.5,36.0,35.0
5671,M,32.0,32.0,32.0
5672,M,33.0,31.0,35.0
5673,F,33.0,33.0,33.0
5674,F,37.5,38.0,37.0
5675,M,41.5,41.0,42.0
5676,M,56.0,54.0,58.0
5677,F,22.0,19.0,25.0
5678,M,38.0,36.0,40.0
5679,F,28.0,26.0,30.0
5680,M,38.0,36.0,40.0
5681,F,25.0,22.0,28.0
5682,M,43.0,43.0,43.0
5683,F,43.0,41.0,45.0
5684,M,38.0,37.0,39.0
5685,M,30.0,28.0,32.0
5686,M,35.5,34.0,37.0
5687,M,38.0,36.0,40.0
5688,M,28.0,26.0,30.0
5689,F,48.0,46.0,50.0
5690,F,33.5,32.0,35.0
5691,M,22.0,19.0,25.0
5692,F,55.0,55.0,55.0
5693,M,39.5,39.0,40.0
5694,M,52.0,51.0,53.0
5695,M,40.0,38.0,42.0
5696,M,38.0,37.0,39.0
5697,M,69.5,69.0,70.0
5698,F,30.0,28.0,32.0
5699,M,41.0,42.0,40.0
5700,F,32.0,32.0,32.0
5701,F,38.0,36.0,40.0
5702,M,30.0,28.0,32.0
5703,F,28.0,26.0,30.0
5704,M,38.0,36.0,40.0
5705,F,52.0,53.0,51.0
5706,M,41.0,39.0,43.0
5707,F,28.0,26.0,30.0
5708,M,53.0,51.0,55.0
5709,M,33.5,32.0,35.0
5710,M,28.0,26.0,30.0
5711,M,48.0,46.0,50.0
5712,F,35.0,33.0,37.0
5713,M,21.5,21.0,22.0
5714,M,38.0,36.0,40.0
5715,M,28.0,26.0,30.0
5716,M,39.5,38.0,41.0
5717,M,33.0,31.0,35.0
5718,M,58.0,56.0,60.0
5719,M,35.0,33.0,37.0
5720,M,22.0,19.0,25.0
5721,F,28.0,26.0,30.0
5722,M,60.0,59.0,61.0
5723,F,43.0,41.0,45.0
5724,M,43.0,41.0,45.0
5725,M,24.0,21.0,27.0
5726,M,28.0,26.0,30.0
5727,M,30.0,30.0,30.0
5728,M,35.5,34.0,37.0
5729,M,49.0,49.0,49.0
5730,M,53.5,54.0,53.0
5731,F,28.0,26.0,30.0
5732,M,30.0,28.0,32.0
5733,M,46.0,44.0,48.0
5734,M,35.5,34.0,37.0
5735,M,36.5,35.0,38.0
5736,F,42.0,45.0,39.0
5737,M,45.0,43.0,47.0
5738,M,38.0,36.0,40.0
5739,F,33.0,31.0,35.0
5740,M,34.5,34.0,35.0
5741,M,38.0,36.0,40.0
5742,M,22.0,19.0,25.0
5743,M,30.0,28.0,32.0
5744,M,55.0,54.0,56.0
5745,M,33.0,31.0,35.0
5746,M,57.0,56.0,58.0
5747,F,50.0,48.0,52.0
5748,M,43.0,41.0,45.0
5749,M,53.0,51.0,55.0
5750,M,39.5,39.0,40.0
5751,M,33.0,31.0,35.0
5752,F,43.0,41.0,45.0
5753,F,61.0,61.0,61.0
5754,M,46.0,44.0,48.0
5755,M,43.0,41.0,45.0
5756,F,46.0,44.0,48.0
5757,M,43.0,41.0,45.0
5758,M,53.0,51.0,55.0
5759,F,29.0,28.0,30.0
5760,M,25.0,23.0,27.0
5761,M,58.0,56.0,60.0
5762,F,50.0,48.0,52.0
5763,M,48.0,46.0,50.0
5764,M,33.0,31.0,35.0
5765,M,38.0,36.0,40.0
5766,F,38.0,36.0,40.0
5767,M,43.0,41.0,45.0
5768,M,34.5,34.0,35.0
5769,M,56.0,56.0,56.0
5770,F,30.0,30.0,30.0
5771,M,39.5,39.0,40.0
5772,M,33.0,31.0,35.0
5773,M,33.0,31.0,35.0
5774,M,22.0,19.0,25.0
5775,F,58.0,58.0,58.0
5776,M,38.5,37.0,40.0
5777,M,28.0,26.0,30.0
5778,M,53.0,51.0,55.0
5779,M,63.0,61.0,65.0
5780,M,42.0,42.0,42.0
5781,M,43.0,41.0,45.0
5782,F,40.0,38.0,42.0
5783,M,66.5,66.0,67.0
5784,M,39.0,38.0,40.0
5785,M,37.0,37.0,37.0
5786,M,49.0,49.0,49.0
5787,F,61.0,59.0,63.0
5788,F,53.0,51.0,55.0
5789,M,33.0,31.0,35.0
5790,M,45.0,45.0,45.0
5791,M,28.0,26.0,30.0
5792,M,38.0,36.0,40.0
5793,M,33.0,31.0,35.0
5794,M,32.5,31.0,34.0
5795,M,41.0,39.0,43.0
5796,F,29.5,29.0,30.0
5797,M,38.0,36.0,40.0
5798,M,46.5,46.0,47.0
5799,F,25.0,22.0,28.0
5800,M,50.5,51.0,50.0
5801,M,33.0,31.0,35.0
5802,M,22.0,19.0,25.0
5803,M,33.0,31.0,35.0
5804,M,53.0,51.0,55.0
5805,F,38.0,36.0,40.0
5806,M,44.5,44.0,45.0
5807,M,38.0,36.0,40.0
5808,M,41.0,41.0,41.0
5809,M,43.5,44.0,43.0
5810,M,35.5,34.0,37.0
5811,M,31.5,31.0,32.0
5812,M,29.5,31.0,28.0
5813,M,25.0,22.0,28.0
5814,M,48.5,52.0,45.0
5815,M,,73.0,
5816,M,41.0,39.0,43.0
5817,F,48.0,46.0,50.0
5818,M,53.0,51.0,55.0
5819,M,48.0,46.0,50.0
5820,M,62.0,61.0,63.0
5821,M,59.5,59.0,60.0
5822,M,44.5,44.0,45.0
5823,F,28.0,26.0,30.0
5824,F,43.0,41.0,45.0
5825,M,37.5,36.0,39.0
5826,F,50.5,51.0,50.0
5827,M,28.0,28.0,28.0
5828,M,60.0,58.0,62.0
5829,M,33.0,31.0,35.0
5830,M,28.0,26.0,30.0
5831,M,48.0,46.0,50.0
5832,M,63.0,61.0,65.0
5833,M,51.5,52.0,51.0
5834,F,48.0,46.0,50.0
5835,M,48.0,48.0,48.0
5836,M,45.5,46.0,45.0
5837,F,50.5,51.0,50.0
5838,M,38.0,36.0,40.0
5839,M,49.0,48.0,50.0
5840,F,48.0,46.0,50.0
5841,F,22.0,19.0,25.0
5842,M,41.0,39.0,43.0
5843,M,19.5,19.0,20.0
5844,M,43.0,41.0,45.0
5845,F,48.0,46.0,50.0
5846,M,38.0,36.0,40.0
5847,M,33.0,31.0,35.0
5848,M,53.0,51.0,55.0
5849,M,22.0,19.0,25.0
5850,M,46.0,46.0,46.0
5851,M,40.0,40.0,40.0
5852,M,43.0,41.0,45.0
5853,M,63.0,61.0,65.0
5854,F,42.5,42.0,43.0
5855,M,45.0,43.0,47.0
5856,F,43.0,43.0,43.0
5857,M,48.0,46.0,50.0
5858,M,58.0,56.0,60.0
5859,M,48.0,46.0,50.0
5860,M,32.0,31.0,33.0
5861,M,51.5,51.0,52.0
5862,F,28.0,26.0,30.0
5863,F,50.0,48.0,52.0
5864,F,45.0,47.0,43.0
5865,F,58.0,56.0,60.0
5866,F,43.0,41.0,45.0
5867,M,33.0,31.0,35.0
5868,M,36.0,36.0,36.0
5869,MF,32.5,35.0,30.0
5870,M,28.0,26.0,30.0
5871,M,33.0,31.0,35.0
5872,F,29.5,29.0,30.0
5873,M,48.0,46.0,50.0
5874,M,63.0,61.0,65.0
5875,M,50.0,48.0,52.0
5876,M,55.5,54.0,57.0
5877,F,36.0,34.0,38.0
5878,M,53.0,51.0,55.0
5879,M,63.0,61.0,65.0
5880,M,46.0,44.0,48.0
5881,M,35.5,34.0,37.0
5882,M,38.0,36.0,40.0
5883,M,33.0,31.0,35.0
5884,M,29.5,29.0,30.0
5885,F,30.0,29.0,31.0
5886,F,48.0,46.0,50.0
5887,F,38.0,36.0,40.0
5888,M,35.0,33.0,37.0
5889,M,45.5,46.0,45.0
5890,M,43.0,41.0,45.0
5891,M,23.5,22.0,25.0
5892,M,43.0,41.0,45.0
5893,M,37.5,36.0,39.0
5894,M,60.0,60.0,60.0
5895,M,24.0,23.0,25.0
5896,M,43.0,41.0,45.0
5897,M,43.0,41.0,45.0
5898,M,28.0,26.0,30.0
5899,M,50.0,50.0,50.0
5900,M,49.5,49.0,50.0
5901,M,44.0,44.0,44.0
5902,M,60.0,58.0,62.0
5903,M,38.0,36.0,40.0
5904,F,33.0,31.0,35.0
5905,M,43.0,41.0,45.0
5906,M,44.5,44.0,45.0
5907,M,28.5,27.0,30.0
5908,M,38.0,36.0,40.0
5909,M,51.0,52.0,50.0
5910,F,44.0,43.0,45.0
5911,F,45.0,43.0,47.0
5912,M,37.0,37.0,37.0
5913,M,67.5,66.0,69.0
5914,M,36.0,34.0,38.0
5915,M,35.0,33.0,37.0
5916,F,33.0,31.0,35.0
5917,M,33.0,31.0,35.0
5918,F,28.0,26.0,30.0
5919,M,38.0,38.0,38.0
5920,M,33.0,31.0,35.0
5921,M,36.0,34.0,38.0
5922,M,38.0,36.0,40.0
5923,M,42.5,43.0,42.0
5924,M,27.0,27.0,27.0
5925,F,17.0,16.0,18.0
5926,F,53.0,51.0,55.0
5927,M,48.0,48.0,48.0
5928,M,39.0,38.0,40.0
5929,M,38.0,36.0,40.0
5930,M,58.0,56.0,60.0
5931,M,43.5,44.0,43.0
5932,F,23.5,22.0,25.0
5933,M,53.0,51.0,55.0
5934,M,43.0,41.0,45.0
5935,M,53.0,51.0,55.0
5936,F,37.5,36.0,39.0
5937,M,44.0,43.0,45.0
5938,M,38.0,36.0,40.0
5939,M,44.0,43.0,45.0
5940,F,35.0,33.0,37.0
5941,M,41.0,39.0,43.0
5942,M,43.5,44.0,43.0
5943,M,55.0,53.0,57.0
5944,F,43.5,42.0,45.0
5945,M,55.0,53.0,57.0
5946,M,23.0,21.0,25.0
5947,F,22.0,19.0,25.0
5948,M,40.0,38.0,42.0
5949,M,54.5,83.0,26.0
5950,F,33.0,31.0,35.0
5951,M,27.5,26.0,29.0
5952,M,45.0,43.0,47.0
5953,F,35.0,33.0,37.0
5954,M,28.0,26.0,30.0
5955,F,25.5,23.0,28.0
5956,M,33.0,31.0,35.0
5957,M,53.0,51.0,55.0
5958,M,58.0,56.0,60.0
5959,M,43.0,41.0,45.0
5960,M,46.0,44.0,48.0
5961,F,22.0,19.0,25.0
5962,M,55.5,56.0,55.0
5963,F,33.0,31.0,35.0
5964,M,22.0,19.0,25.0
5965,M,54.5,54.0,55.0
5966,M,22.0,19.0,25.0
5967,M,48.5,48.0,49.0
5968,F,58.0,56.0,60.0
5969,M,58.0,56.0,60.0
5970,M,43.0,41.0,45.0
5971,F,22.0,19.0,25.0
5972,M,38.0,36.0,40.0
5973,F,28.0,26.0,30.0
5974,F,29.5,28.0,31.0
5975,M,17.0,16.0,18.0
5976,M,27.5,28.0,27.0
5977,F,28.0,26.0,30.0
5978,F,35.5,34.0,37.0
5979,M,22.0,19.0,25.0
5980,F,45.0,43.0,47.0
5981,M,33.0,31.0,35.0
5982,F,38.0,38.0,38.0
5983,F,39.5,39.0,40.0
5984,M,27.5,26.0,29.0
5985,M,60.5,61.0,60.0
5986,M,48.0,46.0,50.0
5987,F,27.5,26.0,29.0
5988,M,23.5,22.0,25.0
5989,F,28.0,26.0,30.0
5990,F,58.0,56.0,60.0
5991,M,27.0,27.0,27.0
5992,F,48.0,46.0,50.0
5993,F,48.0,46.0,50.0
5994,M,44.0,43.0,45.0
5995,F,48.0,46.0,50.0
5996,F,28.0,26.0,30.0
5997,M,70.0,68.0,72.0
5998,M,39.0,38.0,40.0
5999,M,28.0,26.0,30.0
6000,M,56.0,54.0,58.0
6001,M,22.0,19.0,25.0
6002,M,38.0,36.0,40.0
6003,M,48.0,46.0,50.0
6004,F,44.5,44.0,45.0
6005,M,48.0,48.0,48.0
6006,M,63.0,61.0,65.0
6007,M,51.5,51.0,52.0
6008,M,43.5,44.0,43.0
6009,M,58.0,56.0,60.0
6010,M,39.5,39.0,40.0
6011,M,25.0,23.0,27.0
6012,F,48.0,46.0,50.0
6013,M,33.0,31.0,35.0
6014,M,38.0,36.0,40.0
6015,F,43.0,41.0,45.0
6016,M,42.0,42.0,42.0
6017,M,34.5,34.0,35.0
6018,M,31.0,31.0,31.0
6019,M,45.0,43.0,47.0
6020,M,50.0,48.0,52.0
6021,F,22.0,19.0,25.0
6022,M,37.5,36.0,39.0
6023,M,43.0,41.0,45.0
6024,M,41.0,41.0,41.0
6025,F,36.0,34.0,38.0
6026,F,40.0,38.0,42.0
6027,F,41.5,42.0,41.0
6028,M,38.0,36.0,40.0
6029,M,50.0,50.0,50.0
6030,M,43.0,41.0,45.0
6031,M,31.0,29.0,33.0
6032,M,37.5,36.0,39.0
6033,M,28.0,26.0,30.0
6034,F,28.0,26.0,30.0
6035,M,23.0,21.0,25.0
6036,M,33.0,31.0,35.0
6037,M,22.0,19.0,25.0
6038,M,48.0,46.0,50.0
6039,F,28.0,26.0,30.0
6040,M,55.5,56.0,55.0
6041,M,61.5,61.0,62.0
6042,M,43.0,41.0,45.0
6043,M,52.0,52.0,52.0
